date,coordinates
20180728,"-121.4455, 50.255"
20180822,"-121.4993, 50.2474"
20180804,"-121.4153, 50.3173"
20180726,"-121.6314, 50.445"
20180616,"-121.6693, 50.4488"
20180615,"-121.7498, 50.5126"
20180815,"-121.5679, 50.253"
20180412,"-121.5835, 50.2427"
20190216,"-121.5904, 50.2452"
20180804,"-121.7064, 50.3311"
20180723,"-121.8051, 50.6567"
20180820,"-122.1245, 50.654"
20180701,"-122.1054, 50.6136"
20190321,"-121.8189, 50.5324"
20180621,"-121.427, 50.8198"
20180716,"-121.475, 50.9288"
20180425,"-121.6044, 50.7999"
20180513,"-121.6026, 50.8014"
20180801,"-121.8178, 50.7657"
20190313,"-121.8922, 50.7498"
20180513,"-121.8654, 50.745"
20180621,"-121.9481, 50.7799"
20190314,"-121.5803, 50.2297"
20180428,"-121.5796, 50.2285"
20180427,"-121.5789, 50.2286"
20180423,"-121.5788, 50.2288"
20180620,"-121.6689, 50.2113"
20180402,"-121.5754, 50.1906"
20180701,"-121.5874, 50.1548"
20190311,"-121.576, 50.1762"
20180615,"-121.6341, 50.0862"
20180620,"-121.5897, 50.0651"
20180710,"-121.5894, 50.0653"
20181021,"-121.6845, 49.9508"
20180707,"-121.9765, 49.9296"
20180902,"-121.7926, 49.7358"
20180921,"-120.0653, 55.7459"
20180512,"-120.1395, 55.6708"
20180715,"-120.1221, 55.7043"
20180508,"-120.003, 55.5265"
20180526,"-120.3021, 55.7233"
20180825,"-120.4244, 55.7068"
20180604,"-120.6665, 55.5633"
20180527,"-121.0264, 55.7658"
20180810,"-120.9754, 55.7844"
20180512,"-121.2157, 55.7206"
20180514,"-121.2055, 55.7335"
20180511,"-121.4681, 55.8035"
20180506,"-121.3914, 55.7123"
20180623,"-121.5733, 55.615"
20180527,"-121.4692, 55.657"
20180621,"-121.5857, 55.4265"
20180621,"-121.576, 55.4329"
20180513,"-121.6118, 55.6643"
20180506,"-121.5982, 55.7012"
20180517,"-121.5977, 55.8254"
20180806,"-121.4937, 55.7974"
20180725,"-121.3856, 55.2596"
20180622,"-121.4755, 55.3288"
20180621,"-121.6191, 55.3182"
20180621,"-121.6484, 55.3303"
20180621,"-121.6075, 55.3289"
20180729,"-120.9251, 55.1508"
20180715,"-121.0036, 55.1188"
20180620,"-121.5743, 55.0482"
20180712,"-120.9915, 54.9946"
20180621,"-121.5559, 55.0533"
20180603,"-119.268, 53.0229"
20180525,"-119.2623, 53.0258"
20180525,"-119.2283, 53.0343"
20180729,"-119.3201, 52.9785"
20180806,"-119.4228, 52.9709"
20180705,"-119.4141, 52.9766"
20180621,"-118.5648, 52.721"
20180717,"-118.5663, 52.8019"
20180607,"-118.6342, 52.8601"
20180717,"-118.955, 52.7037"
20181018,"-119.0981, 52.6079"
20180719,"-119.16, 52.6517"
20180719,"-119.16, 52.6517"
20180730,"-119.1205, 52.7073"
20180801,"-119.1334, 52.7233"
20180801,"-119.1488, 52.7442"
20180801,"-119.1496, 52.745"
20180731,"-119.0516, 52.7728"
20180731,"-119.0586, 52.7762"
20180731,"-119.0494, 52.7768"
20180802,"-119.1973, 52.7409"
20180730,"-119.197, 52.741"
20180719,"-119.245, 52.8049"
20180820,"-119.2416, 52.8207"
20180520,"-119.2226, 52.799"
20180730,"-119.1553, 52.8181"
20180730,"-119.1478, 52.8169"
20180730,"-119.1585, 52.8252"
20180817,"-119.2767, 52.7079"
20180727,"-119.2876, 52.8462"
20180731,"-119.3121, 52.7481"
20180430,"-119.2979, 52.8696"
20180806,"-119.3212, 52.7445"
20180731,"-119.3266, 52.7586"
20180717,"-119.352, 52.813"
20180729,"-119.3385, 52.8155"
20180717,"-119.3391, 52.8237"
20180801,"-119.4493, 52.727"
20180717,"-119.3192, 52.2805"
20180720,"-119.3088, 52.48"
20180621,"-119.3078, 52.519"
20180730,"-119.3185, 52.4755"
20180804,"-119.3441, 52.4798"
20180731,"-119.3448, 52.4803"
20180804,"-119.468, 52.5142"
20180731,"-119.3821, 52.483"
20180805,"-118.617, 52.246"
20180622,"-118.6333, 52.3473"
20180802,"-118.5952, 52.3678"
20180731,"-118.7491, 52.4905"
20180731,"-118.7491, 52.4905"
20180809,"-119.0195, 52.2418"
20180805,"-118.7266, 52.2945"
20180621,"-119.1463, 52.3156"
20180621,"-119.1581, 52.3177"
20180621,"-119.1393, 52.3209"
20180813,"-119.199, 52.2909"
20180621,"-119.1946, 52.3113"
20180817,"-119.2002, 52.1999"
20180719,"-119.1348, 52.5415"
20180621,"-119.2057, 52.3013"
20180813,"-119.2048, 52.3015"
20180621,"-119.24, 52.3142"
20180621,"-120.0739, 54.8044"
20180621,"-120.0102, 54.8052"
20180523,"-120.019, 54.8902"
20180523,"-120.0567, 54.8937"
20180523,"-120.0606, 54.8946"
20180812,"-118.6851, 51.9941"
20180801,"-118.7205, 52.103"
20180801,"-118.6454, 52.0943"
20180813,"-119.1952, 52.1037"
20180809,"-119.1928, 52.1055"
20180828,"-119.3654, 52.0717"
20180827,"-119.3492, 52.0652"
20180813,"-119.4443, 52.0872"
20181017,"-119.0579, 51.015"
20180730,"-118.9743, 50.9905"
20180728,"-119.0826, 50.9115"
20180731,"-119.1925, 50.9882"
20180811,"-119.252, 50.9151"
20180802,"-119.1226, 50.8923"
20180810,"-118.8665, 51.432"
20180820,"-119.0475, 51.328"
20180816,"-119.0267, 51.3067"
20180820,"-118.9903, 51.3231"
20180820,"-119.0085, 51.3345"
20180820,"-118.9824, 51.3055"
20180820,"-119.1331, 51.2998"
20180809,"-119.256, 51.3651"
20180718,"-118.8059, 51.1693"
20180621,"-119.0202, 51.1993"
20180805,"-118.9933, 51.2128"
20180810,"-119.2642, 51.1974"
20180720,"-118.9629, 51.0969"
20180821,"-118.7902, 51.1352"
20180821,"-119.3975, 51.105"
20180804,"-119.5407, 51.1172"
20180805,"-119.4703, 51.0611"
20180918,"-119.3303, 50.9996"
20180727,"-119.673, 50.9815"
20180807,"-119.4213, 50.9261"
20180802,"-118.721, 51.7545"
20180731,"-119.1737, 51.5859"
20180806,"-119.0734, 51.9062"
20180730,"-119.1917, 51.7542"
20180808,"-119.1808, 51.8313"
20180809,"-119.1902, 51.6565"
20180514,"-119.2728, 51.5354"
20180814,"-119.3288, 51.8797"
20180427,"-119.3306, 51.756"
20180810,"-119.3058, 51.7212"
20180731,"-119.263, 51.7113"
20180730,"-119.2292, 51.7118"
20180727,"-119.341, 51.8916"
20180819,"-119.3848, 51.9154"
20180621,"-119.4746, 51.5375"
20180801,"-119.6306, 51.9325"
20180621,"-119.5271, 51.5174"
20180820,"-119.4219, 51.4823"
20180721,"-119.4456, 51.3781"
20180813,"-119.5478, 51.2385"
20180621,"-119.5693, 51.8307"
20180801,"-119.8877, 51.6999"
20180731,"-119.7511, 51.6088"
20180425,"-119.912, 51.6063"
20180705,"-119.7953, 51.5974"
20180820,"-119.8221, 51.6064"
20180822,"-119.7704, 51.7673"
20180628,"-119.8312, 51.5858"
20190327,"-119.8673, 51.1257"
20180621,"-119.858, 51.1478"
20180816,"-119.9493, 51.1377"
20180811,"-119.8593, 51.0976"
20180803,"-119.8022, 51.078"
20180811,"-120.0183, 51.0751"
20180804,"-119.6968, 51.0281"
20180823,"-119.8041, 51.0303"
20180811,"-119.9929, 50.9182"
20180516,"-119.995, 51.7377"
20180802,"-120.0557, 51.7624"
20180804,"-120.0808, 51.9259"
20180825,"-120.0866, 51.5621"
20180811,"-119.9412, 51.5593"
20180811,"-120.0988, 51.4999"
20180731,"-120.104, 51.4194"
20180705,"-119.9427, 51.2288"
20180418,"-120.1511, 51.2504"
20180411,"-120.1549, 51.2665"
20180801,"-120.1245, 51.309"
20180829,"-120.1613, 51.0624"
20180822,"-120.169, 50.9189"
20180802,"-120.4137, 50.9778"
20180802,"-120.469, 50.9618"
20180805,"-120.1906, 51.3073"
20180621,"-120.1783, 51.3258"
20180802,"-120.2531, 51.2415"
20180801,"-120.6804, 51.3862"
20180801,"-120.7623, 51.3452"
20180731,"-120.7775, 51.478"
20180731,"-120.777, 51.4786"
20180801,"-120.8583, 51.2693"
20180801,"-120.886, 51.2893"
20180816,"-120.2019, 51.4975"
20180805,"-120.3083, 51.9564"
20180731,"-120.245, 52"
20180820,"-120.2077, 51.9516"
20180811,"-120.5232, 51.7514"
20180731,"-120.5816, 51.8291"
20180712,"-120.6858, 51.8505"
20180529,"-120.6507, 51.5823"
20181016,"-120.5687, 51.63"
20180731,"-120.7784, 51.8218"
20180719,"-120.726, 51.8296"
20180610,"-120.7186, 51.8204"
20180731,"-120.7041, 51.8323"
20180719,"-120.7192, 51.8813"
20180731,"-120.9429, 51.9574"
20180621,"-120.883, 52.0037"
20180731,"-120.6839, 52.0337"
20180523,"-120.85, 51.145"
20180523,"-120.8518, 51.1492"
20180607,"-120.786, 51.174"
20180508,"-120.8974, 51.1008"
20180731,"-120.9417, 51.9308"
20180808,"-120.95, 51.8333"
20180731,"-120.8226, 51.801"
20180731,"-120.8046, 51.7994"
20180801,"-120.7754, 51.8724"
20180731,"-121.0655, 51.9311"
20180811,"-121.0026, 51.9826"
20180731,"-121.0548, 51.9851"
20180731,"-121.1022, 51.8783"
20180731,"-121.0908, 51.9555"
20180731,"-121.0943, 51.9574"
20180621,"-121.0019, 51.7623"
20180811,"-121.057, 51.7747"
20180618,"-121.1326, 51.7438"
20180731,"-121.1425, 51.8079"
20180731,"-121.1071, 51.6785"
20180731,"-121.148, 51.6364"
20180731,"-121.1156, 51.6367"
20180731,"-121.1563, 51.6418"
20180731,"-121.118, 51.6407"
20180731,"-121.147, 51.6428"
20180731,"-121.1365, 51.6714"
20180731,"-121.1639, 51.6298"
20180805,"-121.164, 51.6305"
20180731,"-121.1655, 51.631"
20180731,"-121.1559, 51.6318"
20180731,"-121.1329, 51.6337"
20180811,"-121.065, 51.6414"
20180802,"-121.0612, 51.6487"
20180801,"-120.9743, 51.6194"
20180811,"-121.1486, 51.6075"
20180713,"-121.1421, 51.5831"
20180620,"-121.1885, 51.5509"
20180801,"-121.1618, 51.4424"
20180811,"-121.0954, 51.4388"
20180514,"-121.0545, 51.376"
20170826,"-121.0523, 51.3772"
20180527,"-121.1177, 51.311"
20180731,"-121.3016, 51.2934"
20180731,"-121.2842, 51.29"
20180801,"-121.2912, 51.2507"
20170801,"-121.265, 51.2207"
20180717,"-121.1569, 51.9545"
20180717,"-121.1073, 51.9869"
20180731,"-121.263, 51.808"
20180801,"-121.1713, 51.7042"
20180525,"-121.331, 51.659"
20180423,"-121.2516, 51.667"
20180925,"-121.2602, 51.6543"
20180731,"-121.1745, 51.6365"
20180513,"-121.4691, 51.1414"
20180430,"-121.4468, 51.1396"
20180517,"-121.4929, 51.1886"
20180802,"-121.375, 51.5471"
20190330,"-121.3655, 51.5485"
20180821,"-121.3516, 51.3104"
20180625,"-121.9586, 51.1807"
20180622,"-121.7767, 50.9962"
20180620,"-121.3846, 52.0126"
20180908,"-121.4634, 51.736"
20180731,"-121.4315, 51.7466"
20180619,"-121.5179, 51.8011"
20180620,"-121.4743, 51.9252"
20180725,"-121.5291, 51.7235"
20180731,"-121.4815, 51.7643"
20180808,"-121.5019, 51.783"
20180621,"-121.5754, 51.895"
20180731,"-121.6857, 51.942"
20180717,"-121.6789, 52.0117"
20180731,"-121.6783, 51.8517"
20180731,"-121.5591, 51.7793"
20180731,"-121.6728, 51.7449"
20180801,"-121.6817, 51.6563"
20180731,"-121.6161, 51.6151"
20180731,"-121.7511, 51.8879"
20180725,"-121.7405, 51.9152"
20180621,"-121.8255, 52.0365"
20180727,"-121.8137, 52.0581"
20180717,"-121.8056, 52.0604"
20180802,"-121.7496, 52.0555"
20180731,"-121.7227, 52.0437"
20180731,"-121.722, 52.0297"
20180826,"-121.8039, 51.9905"
20180719,"-121.8046, 51.9585"
20180717,"-121.7453, 51.9511"
20180620,"-121.8483, 51.7423"
20180620,"-121.9559, 51.994"
20180717,"-121.8631, 51.9272"
20180731,"-121.8643, 51.8994"
20180701,"-122.0286, 51.7321"
20180717,"-121.9204, 51.8843"
20180731,"-121.6971, 51.5561"
20180731,"-121.6967, 51.5563"
20180731,"-121.6813, 51.5933"
20180731,"-121.6786, 51.5763"
20180620,"-121.6845, 51.4917"
20180731,"-121.6751, 51.5759"
20180731,"-121.6761, 51.5474"
20180801,"-121.6574, 51.5643"
20180801,"-121.6623, 51.4887"
20180801,"-121.6502, 51.5497"
20180801,"-121.6466, 51.5368"
20180801,"-121.7482, 51.514"
20180801,"-121.7365, 51.5229"
20180801,"-121.529, 51.5134"
20180801,"-121.6292, 51.5765"
20180731,"-121.9117, 51.4298"
20180731,"-121.8856, 51.3942"
20180801,"-121.7404, 51.2931"
20180715,"-123.3939, 50.1184"
20180624,"-123.3971, 50.1212"
20180521,"-123.3982, 50.1218"
20180526,"-123.3978, 50.1233"
20180521,"-123.3809, 50.1629"
20180617,"-123.404, 50.1749"
20180811,"-124.2033, 50"
20180708,"-123.364, 50.0932"
20180802,"-123.3317, 50.0626"
20180521,"-123.3314, 50.0625"
20180808,"-123.0371, 50.0647"
20180830,"-123.1052, 50.0658"
20180708,"-123.3872, 50.1133"
20180521,"-123.3915, 50.1162"
20180721,"-123.161, 49.9656"
20180526,"-123.3078, 49.9426"
20180521,"-123.3071, 49.9429"
20180622,"-123.293, 49.9488"
20181015,"-123.2628, 49.971"
20180520,"-123.322, 49.9109"
20181015,"-123.1771, 49.8764"
20180715,"-123.1799, 49.8872"
20180715,"-123.18, 49.8874"
20180715,"-123.18, 49.8874"
20180526,"-123.1067, 49.7972"
20180809,"-123.0627, 49.8046"
20180621,"-123.1025, 49.7253"
20180528,"-123.1963, 49.6552"
20180727,"-123.2981, 49.5836"
20180706,"-123.2016, 49.5699"
20180618,"-123.1803, 49.6159"
20180828,"-123.1793, 49.6139"
20180527,"-122.4882, 50.2422"
20180527,"-122.4882, 50.2422"
20180517,"-122.9008, 50.2313"
20180905,"-122.6334, 50.2994"
20180620,"-122.5035, 50.0795"
20180527,"-122.4908, 50.1458"
20180723,"-122.9241, 50.1548"
20181008,"-122.8755, 50.1679"
20180620,"-122.43, 50.0648"
20180517,"-122.3298, 49.9821"
20181017,"-122.2486, 49.7729"
20180527,"-122.5905, 49.6372"
20180820,"-122.5788, 49.6389"
20180621,"-123.7981, 49.4833"
20180614,"-123.8158, 49.5137"
20180523,"-123.8395, 49.5276"
20181024,"-123.8697, 49.5307"
20181019,"-123.8727, 49.5161"
20180902,"-123.8956, 49.5241"
20180705,"-123.8661, 49.7837"
20180706,"-124.1218, 49.7568"
20180512,"-124.274, 49.7786"
20180801,"-124.1938, 49.8163"
20180621,"-124.439, 49.8503"
20180817,"-123.2437, 49.4799"
20180514,"-123.2397, 49.486"
20180720,"-123.2509, 49.5392"
20180808,"-123.261, 49.3775"
20180605,"-123.3279, 49.4549"
20180520,"-123.3611, 49.5496"
20180517,"-123.3004, 49.5175"
20180513,"-123.4958, 49.449"
20180811,"-123.4862, 49.4804"
20180623,"-123.6155, 49.4425"
20180617,"-123.6153, 49.4425"
20181008,"-123.6951, 49.4902"
20180727,"-124.5093, 49.3303"
20180705,"-122.3475, 49.2372"
20190331,"-122.6955, 49.1867"
20180526,"-122.6169, 49.2234"
20180707,"-123.0408, 49.557"
20180519,"-123.0836, 49.4907"
20180725,"-123.0122, 49.3793"
20180820,"-122.9416, 49.3678"
20180727,"-123.105, 49.1721"
20180727,"-124.077, 49.2022"
20180811,"-124.1155, 49.1765"
20180514,"-124.108, 49.1947"
20180415,"-124.0843, 49.1989"
20180715,"-124.0249, 49.1788"
20190327,"-124.0442, 49.1064"
20180731,"-124.0418, 49.1013"
20180615,"-124.0378, 49.1029"
20180527,"-124.1411, 49.1938"
20180526,"-124.1408, 49.2024"
20180526,"-124.1404, 49.2024"
20190324,"-124.0055, 49.0824"
20181027,"-123.9767, 49.1245"
20180805,"-124.0716, 49.081"
20180526,"-124.1234, 49.0941"
20181024,"-124.3049, 49.3023"
20180811,"-124.1677, 49.1683"
20180625,"-124.3123, 49.3023"
20180418,"-124.312, 49.3026"
20180810,"-124.3094, 49.3032"
20180701,"-124.3199, 49.0919"
20180725,"-123.7882, 49.13"
20180929,"-123.9149, 49.0818"
20180820,"-123.919, 49.0875"
20180609,"-123.9401, 49.1053"
20181014,"-124.0248, 49.0313"
20180717,"-123.9569, 48.915"
20180818,"-123.9201, 48.9336"
20180513,"-124.1523, 48.862"
20180825,"-123.9747, 48.8506"
20180906,"-123.8839, 48.7738"
20180816,"-123.95, 48.7928"
20180425,"-123.9486, 48.8013"
20180519,"-123.809, 48.9403"
20190329,"-123.7981, 48.8662"
20180808,"-123.64, 48.843"
20180811,"-123.6208, 48.82"
20180816,"-123.7695, 48.838"
20180812,"-123.7603, 48.8315"
20180703,"-123.7558, 48.8346"
20180621,"-123.7427, 48.8358"
20180803,"-123.4454, 48.8055"
20180829,"-123.7543, 48.8099"
20180828,"-123.5132, 48.7612"
20180825,"-123.4922, 48.739"
20180610,"-123.7327, 48.638"
20180714,"-123.6321, 48.5767"
20180704,"-123.5628, 48.5625"
20180520,"-123.6, 48.5668"
20180705,"-123.5963, 48.5443"
20180801,"-123.5325, 48.4667"
20180705,"-123.2464, 48.4395"
20180902,"-123.4955, 48.4464"
20180615,"-123.6042, 48.4294"
20180620,"-124.0188, 48.7033"
20180903,"-124.2598, 48.5005"
20180808,"-124.1336, 48.4472"
20180808,"-124.1336, 48.4472"
20180702,"-123.8399, 48.4386"
20180620,"-122.2668, 52.4514"
20180620,"-122.3346, 52.4209"
20180722,"-122.0895, 52.3788"
20180609,"-122.296, 52.384"
20180619,"-122.3122, 52.3766"
20180602,"-122.1998, 52.3012"
20180622,"-122.0828, 52.2352"
20180620,"-122.1834, 52.1814"
20180620,"-122.0891, 52.1959"
20180731,"-120.8457, 52.4922"
20180719,"-120.8532, 52.4966"
20180707,"-120.855, 52.2619"
20180731,"-120.8412, 52.2948"
20180801,"-120.8483, 52.3093"
20180705,"-120.9762, 52.447"
20180731,"-120.9456, 52.4757"
20180731,"-121.099, 52.5653"
20180731,"-121.0717, 52.5701"
20180717,"-121.0799, 52.5902"
20180731,"-121.0844, 52.6023"
20180717,"-121.0517, 52.6054"
20180723,"-121.0355, 52.6246"
20180622,"-121.0148, 52.6393"
20180717,"-121.1208, 52.3595"
20180731,"-121.1484, 52.3705"
20180717,"-121.1843, 52.3843"
20180717,"-121.1103, 52.5649"
20180731,"-121.0754, 52.4007"
20180731,"-121.1035, 52.4028"
20180731,"-121.0685, 52.4125"
20180717,"-121.108, 52.4182"
20180717,"-121.1098, 52.4256"
20180731,"-121.1171, 52.4363"
20180717,"-121.1434, 52.4387"
20180731,"-121.0876, 52.4397"
20180717,"-121.139, 52.4525"
20180712,"-121.0237, 52.4606"
20180717,"-121.0868, 52.5616"
20180730,"-121.2065, 52.6173"
20180731,"-121.2192, 52.222"
20180802,"-121.5288, 52.2319"
20180717,"-121.4164, 52.2456"
20180620,"-121.5227, 52.378"
20180729,"-121.3636, 52.3803"
20180801,"-121.5521, 52.3358"
20180717,"-121.4311, 52.3082"
20180620,"-121.6543, 52.183"
20180801,"-121.5518, 52.3402"
20180621,"-121.6245, 52.3648"
20180801,"-120.8331, 52.0504"
20180730,"-121.9325, 52.6546"
20180603,"-121.7255, 52.5869"
20180624,"-121.7758, 52.5055"
20180620,"-121.8775, 52.3543"
20180626,"-121.9406, 52.4068"
20180620,"-121.8736, 52.4146"
20180808,"-121.9002, 52.4806"
20180620,"-121.7538, 52.3454"
20180520,"-122.0616, 52.3249"
20180519,"-121.895, 52.3079"
20180905,"-121.7646, 52.2359"
20180620,"-121.7529, 52.233"
20180801,"-121.7205, 52.2972"
20180315,"-121.9504, 52.1603"
20180609,"-121.9128, 52.1679"
20180514,"-121.9042, 52.2049"
20180524,"-121.8925, 52.172"
20180709,"-122.0754, 52.1427"
20180620,"-122.0761, 52.1434"
20180809,"-122.0299, 52.1526"
20180826,"-122.023, 52.0782"
20180730,"-122.0169, 52.0895"
20180730,"-122.0306, 52.0887"
20180729,"-122.1045, 52.1049"
20180717,"-122.1304, 52.0358"
20180524,"-122.0959, 52.1413"
20180730,"-122.1497, 52.096"
20180717,"-122.1512, 52.0738"
20180718,"-122.1508, 52.0343"
20181214,"-122.4522, 52.659"
20180707,"-122.5, 52.6345"
20181116,"-122.4583, 52.6021"
20181214,"-122.4908, 52.5413"
20180519,"-122.568, 52.3125"
20180507,"-122.5484, 52.2844"
20180608,"-122.5444, 52.2828"
20180722,"-122.5228, 52.2459"
20180801,"-122.4397, 52.1904"
20180729,"-122.4969, 52.1294"
20180621,"-122.4615, 52.1044"
20180801,"-123.0127, 52.3556"
20181004,"-123.02, 52.6264"
20180522,"-123.2144, 52.3802"
20180806,"-123.4257, 52.0973"
20180824,"-123.5215, 52.0965"
20180814,"-123.5809, 52.1811"
20180717,"-123.4726, 52.1922"
20180801,"-123.7116, 52.3408"
20180801,"-123.6487, 52.164"
20180731,"-123.6487, 52.164"
20180801,"-123.8532, 52.3782"
20180801,"-123.6512, 52.3827"
20180801,"-123.6497, 52.3825"
20180801,"-123.8547, 52.1353"
20180804,"-124.2668, 52.3418"
20180801,"-124.019, 52.3026"
20180814,"-123.941, 52.3601"
20180801,"-123.9243, 52.3313"
20180801,"-123.9045, 52.3034"
20180620,"-122.9351, 52.2593"
20180621,"-123.1413, 52.0112"
20180424,"-123.1603, 51.9985"
20180425,"-123.1849, 52.0308"
20180420,"-123.1889, 52.0373"
20180430,"-123.2286, 52.066"
20180620,"-122.1179, 51.9083"
20180717,"-122.0801, 51.9528"
20180717,"-122.0718, 51.9348"
20180620,"-122.0725, 51.9152"
20180620,"-122.1299, 51.9787"
20180622,"-122.1857, 51.8511"
20180620,"-122.1906, 51.9464"
20180711,"-122.1694, 51.9784"
20180611,"-122.2009, 51.7737"
20180620,"-122.1111, 51.796"
20180622,"-122.3231, 51.853"
20180802,"-122.2253, 51.8885"
20180731,"-122.9002, 51.9626"
20180910,"-123.0708, 51.6416"
20180911,"-123.8222, 51.9903"
20180802,"-123.4467, 52.0108"
20180807,"-124.118, 51.7847"
20180802,"-124.4067, 51.6749"
20180520,"-122.5384, 51.9911"
20180620,"-122.3694, 51.99"
20170727,"-122.6495, 51.9132"
20170727,"-122.6027, 51.926"
20180801,"-122.4233, 51.8371"
20180323,"-122.5247, 51.8381"
20180731,"-122.5175, 51.8515"
20180620,"-122.8064, 51.8718"
20180731,"-122.5704, 51.7307"
20180801,"-122.5018, 51.7893"
20180801,"-122.5011, 51.7899"
20180730,"-122.4339, 51.7811"
20180730,"-122.3965, 51.741"
20180814,"-123.3556, 52.0422"
20180731,"-122.1575, 51.3272"
20180731,"-122.1575, 51.3272"
20180728,"-122.19, 51.5895"
20180811,"-122.2802, 51.3946"
20180731,"-122.3094, 51.5498"
20180731,"-122.8174, 50.9833"
20180708,"-122.7764, 50.9421"
20180729,"-122.7738, 50.9477"
20180830,"-123.5861, 51.4773"
20180801,"-124.1441, 50.9039"
20180804,"-123.9946, 50.9055"
20180621,"-122.3047, 50.9281"
20180621,"-122.2736, 50.9213"
20180802,"-122.3691, 50.8986"
20180515,"-122.2315, 50.8926"
20180728,"-122.4681, 50.8605"
20180624,"-122.4649, 50.9192"
20180701,"-122.771, 50.8945"
20180701,"-122.7536, 50.912"
20180707,"-122.7344, 51.1496"
20180802,"-122.2041, 50.4903"
20180620,"-122.2776, 50.403"
20180811,"-122.3892, 50.3897"
20180802,"-122.4993, 50.3698"
20180423,"-122.5708, 50.4971"
20180902,"-122.6367, 50.4562"
20180811,"-122.6325, 50.4588"
20180810,"-122.6575, 50.4378"
20180831,"-122.6916, 50.442"
20180811,"-122.6918, 50.442"
20180717,"-122.6643, 50.462"
20180606,"-122.6638, 50.4621"
20180808,"-122.2008, 50.6848"
20180801,"-122.1983, 50.6827"
20180815,"-122.2168, 50.7576"
20180811,"-122.3853, 50.706"
20180811,"-122.3334, 50.6721"
20180724,"-122.1753, 50.8037"
20180714,"-122.4392, 50.8365"
20180803,"-122.4302, 50.5647"
20180807,"-122.4996, 50.5879"
20180523,"-122.4295, 50.6238"
20180502,"-122.4127, 50.6508"
20180820,"-122.3947, 50.8156"
20180811,"-122.6517, 50.5699"
20180907,"-123.141, 50.5489"
20180801,"-123.4662, 50.6485"
20180801,"-123.4623, 50.6824"
20180801,"-123.6741, 50.6862"
20180801,"-123.672, 50.6839"
20180802,"-123.6655, 50.6898"
20180801,"-123.6646, 50.6931"
20180801,"-123.6589, 50.6857"
20180811,"-124.1603, 50.4823"
20180802,"-124.0623, 50.5872"
20180801,"-123.9581, 50.6676"
20180820,"-123.9351, 50.7014"
20180801,"-124.006, 50.8825"
20180715,"-122.723, 50.3567"
20180503,"-122.5559, 50.3227"
20190329,"-122.6626, 50.3089"
20180517,"-122.8664, 50.3405"
20180808,"-124.3955, 50.5148"
20180727,"-121.4556, 59.1873"
20180726,"-121.5296, 59.6426"
20180726,"-121.4834, 59.8003"
20180621,"-121.7276, 59.6136"
20180621,"-121.6667, 59.6"
20180621,"-121.9849, 59.9272"
20180616,"-122.3454, 59.112"
20180623,"-122.3108, 59.1373"
20180621,"-122.5268, 59.1701"
20180808,"-122.5963, 59.105"
20180623,"-122.9893, 59.5551"
20180623,"-122.9213, 59.5567"
20180623,"-122.8982, 59.5639"
20180808,"-122.9826, 59.7041"
20180808,"-122.2601, 59.9939"
20180726,"-122.2565, 59.9949"
20180802,"-123.078, 59.2245"
20180706,"-121.5628, 58.8185"
20180705,"-121.2897, 58.8858"
20180726,"-121.3164, 58.9554"
20180808,"-121.847, 59.0083"
